BOXY.EXE: ISS Imagent and Oximeter Data Acquisition Program Version 0.80
Ascii Record File

#ACQ INFORMATION
2  Detector Channels 
16  External MUX Channels 
1  Auxiliary Channels 
5000  Waveform (CCF) Frequency (Hz)
1  Waveforms Skipped 
30  Waveforms Averaged 
1  Cycles Averaged 
16  Acquisitions per Waveform 
10.0806  Updata Rate (Hz) 

#FILE INFORMATION
TRUE -- External MUX Channel results are PARSED.
FALSE -- AC DC and Phase are NOT grouped.
TRUE -- Companion Program Settings File CREATED.
FALSE -- AC data not excluded
FALSE -- DC data not excluded
FALSE -- Phase data not excluded
FALSE -- Auxillary Chn. data not excluded
Tab delimiters

#CALIBRATION STATE
TRUE -- Waveform Calibration Values APPLIED.


#AUX CALIBRATION VALUES
Val Type	aux-1	

Term	1.0000e+00	
Factor	0.0000e+00	


#WF CALIBRATION VALUES
A = Detector Channel
Val Type	A-AC1	A-AC2	A-AC3	A-AC4	A-AC5	A-AC6	A-AC7	A-AC8	A-AC9	A-AC10	A-AC11	A-AC12	A-AC13	A-AC14	A-AC15	A-AC16	A-DC1	A-DC2	A-DC3	A-DC4	A-DC5	A-DC6	A-DC7	A-DC8	A-DC9	A-DC10	A-DC11	A-DC12	A-DC13	A-DC14	A-DC15	A-DC16	A-Ph1	A-Ph2	A-Ph3	A-Ph4	A-Ph5	A-Ph6	A-Ph7	A-Ph8	A-Ph9	A-Ph10	A-Ph11	A-Ph12	A-Ph13	A-Ph14	A-Ph15	A-Ph16	

Term	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	
Factor	1.00000e+00	1.00000e+00	1.00000e+00	1.00000e+00	1.00000e+00	1.00000e+00	1.00000e+00	1.00000e+00	1.00000e+00	1.00000e+00	1.00000e+00	1.00000e+00	1.00000e+00	1.00000e+00	1.00000e+00	1.00000e+00	1.00000e+00	1.00000e+00	1.00000e+00	1.00000e+00	1.00000e+00	1.00000e+00	1.00000e+00	1.00000e+00	1.00000e+00	1.00000e+00	1.00000e+00	1.00000e+00	1.00000e+00	1.00000e+00	1.00000e+00	1.00000e+00	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	

B = Detector Channel
Val Type	B-AC1	B-AC2	B-AC3	B-AC4	B-AC5	B-AC6	B-AC7	B-AC8	B-AC9	B-AC10	B-AC11	B-AC12	B-AC13	B-AC14	B-AC15	B-AC16	B-DC1	B-DC2	B-DC3	B-DC4	B-DC5	B-DC6	B-DC7	B-DC8	B-DC9	B-DC10	B-DC11	B-DC12	B-DC13	B-DC14	B-DC15	B-DC16	B-Ph1	B-Ph2	B-Ph3	B-Ph4	B-Ph5	B-Ph6	B-Ph7	B-Ph8	B-Ph9	B-Ph10	B-Ph11	B-Ph12	B-Ph13	B-Ph14	B-Ph15	B-Ph16	

Term	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	-1.28747e+02	-1.33826e+02	-1.28549e+02	-1.80942e+02	-7.62500e+01	-8.09811e+01	-1.54237e+02	-1.62015e+02	-7.58400e+01	-9.44173e+01	-1.75125e+02	-1.69314e+02	-1.81664e+02	-1.76960e+02	-5.94591e+01	-1.48622e+02	
Factor	1.82771e-05	1.44101e-04	3.88608e-05	1.54363e-01	1.25011e-06	1.75893e-06	1.64846e-01	6.58057e-02	1.31588e-06	1.62697e-06	1.48855e-01	2.74170e-02	2.93441e-02	8.95402e-03	1.40154e-06	1.27922e-02	1.80991e-06	1.93471e-06	5.39634e-07	7.75589e-02	2.11008e-08	2.13558e-08	7.78935e-02	3.28511e-02	2.11968e-08	2.13614e-08	7.05007e-02	1.33727e-02	1.48024e-02	4.49870e-03	2.12343e-08	6.21207e-03	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	



#DISTANCE SETTINGS
A = Detector Channel
A-1	A-2	A-3	A-4	A-5	A-6	A-7	A-8	A-9	A-10	A-11	A-12	A-13	A-14	A-15	A-16	

2.5000e+00	3.0000e+00	2.5000e+00	3.0000e+00	2.0000e+00	3.0000e+00	1.5000e+00	3.0000e+00	3.0000e+00	3.0000e+00	3.0000e+00	3.0000e+00	3.0000e+00	3.0000e+00	1.5000e+00	3.0000e+00	

B = Detector Channel
B-1	B-2	B-3	B-4	B-5	B-6	B-7	B-8	B-9	B-10	B-11	B-12	B-13	B-14	B-15	B-16	

1.0000e+01	1.0000e+01	1.0000e+01	1.4400e+00	1.0000e+01	1.0000e+01	1.5100e+00	1.9400e+00	1.0000e+01	1.0000e+01	1.9900e+00	2.4900e+00	2.4100e+00	2.9000e+00	1.0000e+01	2.9800e+00	




#DATA BEGINS
time	group	step	mark	flag	A-AC1	A-AC2	A-AC3	A-AC4	A-AC5	A-AC6	A-AC7	A-AC8	A-AC9	A-AC10	A-AC11	A-AC12	A-AC13	A-AC14	A-AC15	A-AC16	A-DC1	A-DC2	A-DC3	A-DC4	A-DC5	A-DC6	A-DC7	A-DC8	A-DC9	A-DC10	A-DC11	A-DC12	A-DC13	A-DC14	A-DC15	A-DC16	A-Ph1	A-Ph2	A-Ph3	A-Ph4	A-Ph5	A-Ph6	A-Ph7	A-Ph8	A-Ph9	A-Ph10	A-Ph11	A-Ph12	A-Ph13	A-Ph14	A-Ph15	A-Ph16	B-AC1	B-AC2	B-AC3	B-AC4	B-AC5	B-AC6	B-AC7	B-AC8	B-AC9	B-AC10	B-AC11	B-AC12	B-AC13	B-AC14	B-AC15	B-AC16	B-DC1	B-DC2	B-DC3	B-DC4	B-DC5	B-DC6	B-DC7	B-DC8	B-DC9	B-DC10	B-DC11	B-DC12	B-DC13	B-DC14	B-DC15	B-DC16	B-Ph1	B-Ph2	B-Ph3	B-Ph4	B-Ph5	B-Ph6	B-Ph7	B-Ph8	B-Ph9	B-Ph10	B-Ph11	B-Ph12	B-Ph13	B-Ph14	B-Ph15	B-Ph16	aux-1	digaux	

2148.650	1	1	0	768	0.15028	0.2655	0.19508	0.29649	0.18712	0.33026	0.16886	0.14436	0.21704	0.091357	0.21021	0.11725	0.13318	0.3037	0.34729	0.14684	-2.5083	-2.7833	-2.6542	-3.0938	-2.85	-2.8417	-3.1646	-2.7042	-2.8167	-2.9833	-2.5042	-2.9771	-2.9313	-2.7438	-3.0312	-2.525	383.072	422.083	217.653	374.112	331.467	359.798	221.615	136.957	307.467	296.709	406.783	153.017	210.800	189.784	115.317	87.431	8.7982e-06	4.5756e-05	0.0043191	15.006	3.1943e-06	2.7386e-06	20.969	28.782	2.7935e-07	9.8386e-07	6.5763	2.3269	8.4716	0.39884	1.2943e-07	1.0056	4.6681e-05	4.8239e-05	0.001549	18.086	1.2339e-06	7.3758e-07	24.572	157.19	5.3124e-07	5.2887e-07	11.182	2.8291	47.07	0.56686	5.2382e-07	1.4508	160.973	185.206	91.352	140.132	310.934	336.134	139.893	103.046	179.045	278.889	143.401	149.237	192.577	155.264	251.325	151.814	-8191	255	
2148.746	1	1	0	0	0.19701	0.17541	0.014436	0.21073	0.015972	0.039003	0.036987	0.1072	0.12838	0.14461	0.045316	0.15069	0.061928	0.082036	0.22909	0.13863	-2.4146	-3.0312	-2.7687	-2.8667	-2.7708	-2.7729	-2.9021	-2.7062	-2.725	-3.1417	-2.6208	-3.05	-2.8688	-2.8187	-3.0938	-2.725	323.397	102.988	441.862	129.832	314.531	352.164	415.582	243.617	408.083	224.235	289.165	183.374	337.213	193.689	393.442	133.471	1.2998e-05	3.4094e-05	0.014998	15.05	1.9297e-06	2.9616e-06	21.216	20.709	1.942e-06	2.817e-07	6.3582	2.3345	9.0988	2.5554	4.2102e-07	0.99158	4.6141e-05	4.7356e-05	0.0024838	18.191	9.1177e-07	6.7694e-07	24.745	106.87	5.7717e-07	5.2567e-07	12.15	2.8331	35.422	7.6787	5.2471e-07	1.336	173.238	414.923	372.990	139.525	338.638	292.953	139.902	110.333	189.023	122.656	142.349	149.256	235.130	155.261	421.661	152.443	-8191	255	
2148.842	1	1	0	0	0.24585	0.21293	0.21212	0.19218	0.11776	0.050308	0.30099	0.095388	0.20517	0.17542	0.22874	0.15169	0.2255	0.14437	0.10544	0.19954	-2.3583	-3.2167	-2.6042	-2.9875	-2.9167	-2.7625	-3.0646	-2.8187	-2.8187	-3.1354	-2.8063	-2.925	-2.875	-2.7604	-3.0146	-2.8958	378.764	342.518	146.639	174.652	290.400	133.998	431.655	94.826	252.923	150.474	335.738	173.108	179.290	236.212	156.912	451.689	3.2658e-05	3.9273e-05	0.010282	14.997	3.1146e-06	4.2142e-06	21.256	29.144	2.4552e-06	5.8034e-07	6.6784	2.3283	1.0799	1.6818	1.9303e-07	0.9869	5.7895e-05	4.732e-05	0.0016834	18.211	6.6037e-07	1.1923e-06	24.806	156.71	7.2873e-07	5.3012e-07	11.218	2.8403	1.502	13.926	5.2466e-07	1.397	186.444	253.774	378.608	139.479	346.333	309.634	139.971	112.462	214.660	394.202	142.385	149.248	149.797	158.427	160.913	152.542	-8191	255	
2148.939	1	1	0	0	0.27458	0.10911	0.12204	0.22099	0.27712	0.033845	0.046103	0.14754	0.24507	0.074946	0.087458	0.12485	0.095095	0.11322	0.31664	0.23081	-2.4417	-2.9229	-2.7208	-2.7396	-3.0438	-2.7104	-3.0396	-2.8042	-2.6896	-3.0938	-2.6229	-2.9542	-3.0229	-2.7896	-3.0042	-2.7917	112.252	307.062	219.390	256.345	270.095	329.047	370.418	227.546	294.233	334.636	184.036	223.786	204.878	325.396	254.650	297.593	4.3017e-05	3.5353e-05	0.015206	15.067	1.8311e-07	5.1425e-06	21.093	21.321	1.6339e-06	5.4315e-07	6.4193	2.2989	1.0526	3.648	3.1315e-07	0.95023	6.3392e-05	4.7541e-05	0.0025029	18.161	5.1758e-07	1.1465e-06	24.649	107.23	6.824e-07	5.2567e-07	12.132	2.8162	1.4792	21.292	5.2334e-07	1.2872	168.442	166.007	384.059	139.419	204.779	322.857	139.843	118.952	240.803	224.768	141.189	149.068	150.364	213.727	310.904	153.039	-8191	255	
2149.035	1	1	0	0	0.028175	0.077088	0.14981	0.13805	0.22973	0.11408	0.10243	0.06534	0.17523	0.1242	0.19502	0.08474	0.10334	0.22891	0.27316	0.1344	-2.1354	-2.9562	-2.8438	-2.8604	-2.9313	-2.5896	-2.9167	-2.9917	-2.7	-3.1146	-2.9437	-2.8042	-3.2542	-2.8021	-2.8396	-2.8583	310.021	271.903	396.511	341.007	219.212	237.501	388.940	308.789	212.403	142.321	311.769	244.106	218.465	346.205	400.302	439.106	7.1131e-05	2.5979e-05	0.010297	14.896	2.0674e-07	8.2317e-06	21.054	1.1122	0.00057453	5.7425e-08	6.7612	2.3017	1.061	2.522	2.222e-07	0.95245	6.0647e-05	4.7413e-05	0.0016827	18.314	5.1873e-07	1.4403e-06	24.583	74.209	3.8773e-05	5.238e-07	10.684	2.9115	1.4854	14.517	5.2413e-07	1.2151	176.076	243.143	389.827	139.286	221.127	333.695	140.080	102.788	209.165	127.588	143.127	148.439	150.467	216.844	442.695	152.926	-8191	255	
2149.131	1	1	0	0	0.21139	0.15567	0.22416	0.11954	0.17557	0.32083	0.18347	0.2305	0.15552	0.1344	0.23385	0.083628	0.19653	0.13575	0.15965	0.18438	-2.1125	-2.925	-2.8958	-2.7542	-3.1042	-2.7062	-2.9313	-2.7479	-2.7833	-2.9083	-2.6688	-2.4688	-2.8146	-2.8312	-2.8708	-3.0062	487.436	382.877	132.924	452.298	335.762	163.719	438.887	388.964	369.860	134.612	220.272	441.005	463.087	205.242	230.130	319.758	9.657e-05	1.9146e-05	0.015098	14.769	3.9252e-07	5.6837e-06	21.227	4.4269	0.00035068	2.3301e-07	6.7554	2.304	1.088	3.6125	4.4891e-07	0.96585	0.00010468	4.7703e-05	0.0024975	18.842	5.1965e-07	1.148e-06	24.76	5.5572	6.6265e-05	5.2064e-07	11.483	2.9669	1.4954	21.322	5.2471e-07	1.1896	172.837	136.593	395.279	138.874	207.693	341.237	139.925	145.474	206.489	145.757	143.258	148.210	149.463	224.588	290.840	152.878	-8191	255	
2149.250	1	1	0	0	0.17295	0.11275	0.11198	0.12888	0.13422	0.36991	0.1818	0.13391	0.18703	0.31178	0.16584	0.10287	0.11132	0.12443	0.10911	0.14995	-2.3688	-2.8271	-2.8187	-2.8458	-3.0646	-2.7729	-2.8187	-2.8292	-2.5479	-2.9062	-2.9229	-2.8104	-2.9313	-2.8521	-2.8417	-3.1188	298.545	218.969	410.341	305.813	127.817	407.576	455.923	335.639	128.526	135.078	483.723	315.661	358.807	275.503	214.025	292.182	6.6303e-05	2.7276e-05	0.010283	14.934	3.2625e-07	8.9183e-06	21.128	4.4369	0.00051453	4.0149e-07	6.8712	2.3405	1.0855	2.4652	1.7524e-06	0.96346	9.8915e-05	4.7582e-05	0.0016886	18.764	5.1451e-07	1.4117e-06	24.822	5.5786	9.8374e-05	5.2665e-07	10.329	2.9786	1.5005	14.541	6.1137e-07	1.1954	179.221	156.413	401.326	139.290	486.562	371.526	139.927	145.108	215.706	244.399	145.233	147.357	150.174	227.522	275.255	153.138	-8191	255	
2149.346	1	1	0	0	0.20126	0.42079	0.23119	0.14548	0.1332	0.17728	0.074675	0.18814	0.091262	0.065424	0.22839	0.15775	0.060608	0.1014	0.17947	0.2452	-2.2833	-2.8354	-2.7562	-2.6417	-2.9292	-2.7021	-2.4667	-3.0271	-2.875	-2.8917	-2.9958	-2.5875	-2.9813	-2.8104	-2.7083	-3.1188	483.601	314.307	379.028	378.738	173.670	140.904	177.135	183.061	136.619	281.750	356.085	469.291	412.354	184.834	479.885	133.310	9.5543e-05	3.7087e-05	0.013937	49.021	5.8599e-07	3.7765e-06	21.035	4.4297	0.0003528	2.9163e-07	6.7041	2.316	1.0616	3.5396	2.5063e-06	0.9529	0.00012284	4.7155e-05	0.00103	175.43	5.12e-07	1.0077e-06	25.307	5.5494	6.6956e-05	5.2416e-07	9.4066	3.2922	1.4862	21.495	7.2095e-07	1.1764	179.392	215.959	361.153	433.603	162.024	348.072	140.257	145.194	221.579	454.144	145.066	146.562	150.585	235.738	382.580	153.066	-8191	255	
2149.442	1	1	0	0	0.091318	0.12284	0.096638	0.28431	0.13939	0.068855	0.036062	0.18533	0.18864	0.17448	0.21311	0.15017	0.19038	0.061744	0.25803	0.21116	-2.4333	-2.8729	-2.8542	-2.7333	-3.1083	-2.8354	-2.6021	-2.9104	-2.8979	-3.0146	-2.8604	-2.6562	-3.0521	-2.8458	-2.8187	-2.9333	147.922	338.396	417.253	347.943	370.701	463.701	425.441	277.793	205.407	458.931	219.653	418.450	475.462	455.337	328.488	334.472	6.7937e-05	2.0456e-05	9.8743e-06	31.629	2.9073e-07	5.1223e-06	20.906	4.428	0.00051897	4.4288e-07	7.0265	2.2693	1.0624	2.3055	1.4351e-06	0.94524	9.887e-05	4.7497e-05	1.2966e-05	262.37	5.1394e-07	1.2408e-06	25.368	5.5078	9.958e-05	5.234e-07	9.0743	3.2105	1.4838	14.492	6.8007e-07	1.1721	187.777	241.998	360.425	377.822	184.856	347.596	140.321	145.266	227.215	285.381	144.876	147.202	150.094	253.643	393.622	153.001	-8191	255	
