BOXY.EXE: ISS Imagent and Oximeter Data Acquisition Program Version 0.80
Ascii Record File

#ACQ INFORMATION
2  Detector Channels 
16  External MUX Channels 
1  Auxiliary Channels 
5000  Waveform (CCF) Frequency (Hz)
1  Waveforms Skipped 
30  Waveforms Averaged 
1  Cycles Averaged 
16  Acquisitions per Waveform 
10.0806  Updata Rate (Hz) 

#FILE INFORMATION
TRUE -- External MUX Channel results are PARSED.
FALSE -- AC DC and Phase are NOT grouped.
TRUE -- Companion Program Settings File CREATED.
FALSE -- AC data not excluded
FALSE -- DC data not excluded
FALSE -- Phase data not excluded
FALSE -- Auxillary Chn. data not excluded
Tab delimiters

#CALIBRATION STATE
TRUE -- Waveform Calibration Values APPLIED.


#AUX CALIBRATION VALUES
Val Type	aux-1	

Term	1.0000e+00	
Factor	0.0000e+00	


#WF CALIBRATION VALUES
A = Detector Channel
Val Type	A-AC1	A-AC2	A-AC3	A-AC4	A-AC5	A-AC6	A-AC7	A-AC8	A-AC9	A-AC10	A-AC11	A-AC12	A-AC13	A-AC14	A-AC15	A-AC16	A-DC1	A-DC2	A-DC3	A-DC4	A-DC5	A-DC6	A-DC7	A-DC8	A-DC9	A-DC10	A-DC11	A-DC12	A-DC13	A-DC14	A-DC15	A-DC16	A-Ph1	A-Ph2	A-Ph3	A-Ph4	A-Ph5	A-Ph6	A-Ph7	A-Ph8	A-Ph9	A-Ph10	A-Ph11	A-Ph12	A-Ph13	A-Ph14	A-Ph15	A-Ph16	

Term	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	
Factor	1.00000e+00	1.00000e+00	1.00000e+00	1.00000e+00	1.00000e+00	1.00000e+00	1.00000e+00	1.00000e+00	1.00000e+00	1.00000e+00	1.00000e+00	1.00000e+00	1.00000e+00	1.00000e+00	1.00000e+00	1.00000e+00	1.00000e+00	1.00000e+00	1.00000e+00	1.00000e+00	1.00000e+00	1.00000e+00	1.00000e+00	1.00000e+00	1.00000e+00	1.00000e+00	1.00000e+00	1.00000e+00	1.00000e+00	1.00000e+00	1.00000e+00	1.00000e+00	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	

B = Detector Channel
Val Type	B-AC1	B-AC2	B-AC3	B-AC4	B-AC5	B-AC6	B-AC7	B-AC8	B-AC9	B-AC10	B-AC11	B-AC12	B-AC13	B-AC14	B-AC15	B-AC16	B-DC1	B-DC2	B-DC3	B-DC4	B-DC5	B-DC6	B-DC7	B-DC8	B-DC9	B-DC10	B-DC11	B-DC12	B-DC13	B-DC14	B-DC15	B-DC16	B-Ph1	B-Ph2	B-Ph3	B-Ph4	B-Ph5	B-Ph6	B-Ph7	B-Ph8	B-Ph9	B-Ph10	B-Ph11	B-Ph12	B-Ph13	B-Ph14	B-Ph15	B-Ph16	

Term	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	2.53724e+01	-1.25825e+02	-1.32423e+02	-1.86157e+02	-5.31231e+01	-7.74207e+01	-1.59021e+02	-1.62015e+02	-9.81342e+01	-6.42266e+01	-1.73719e+02	-1.69925e+02	-1.79918e+02	-1.77120e+02	-6.73402e+01	-1.50188e+02	
Factor	4.43643e-05	1.31752e-04	3.84766e-05	6.00296e-01	1.09162e-06	1.23883e-06	1.58776e-01	4.81384e-02	1.60025e-06	1.38813e-06	8.39062e-02	2.75674e-02	2.39658e-02	9.07276e-03	1.49700e-06	1.30833e-02	1.61200e-06	1.67637e-06	4.65165e-07	2.83808e-01	1.83225e-08	1.83332e-08	7.47258e-02	2.41391e-02	1.82575e-08	1.83873e-08	4.04860e-02	1.32768e-02	1.20086e-02	4.53932e-03	1.82600e-08	6.30792e-03	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	



#DISTANCE SETTINGS
A = Detector Channel
A-1	A-2	A-3	A-4	A-5	A-6	A-7	A-8	A-9	A-10	A-11	A-12	A-13	A-14	A-15	A-16	

2.5000e+00	3.0000e+00	2.5000e+00	3.0000e+00	2.0000e+00	3.0000e+00	1.5000e+00	3.0000e+00	3.0000e+00	3.0000e+00	3.0000e+00	3.0000e+00	3.0000e+00	3.0000e+00	1.5000e+00	3.0000e+00	

B = Detector Channel
B-1	B-2	B-3	B-4	B-5	B-6	B-7	B-8	B-9	B-10	B-11	B-12	B-13	B-14	B-15	B-16	

1.0000e+01	1.0000e+01	1.0000e+01	1.4400e+00	1.0000e+01	1.0000e+01	1.5100e+00	1.9400e+00	1.0000e+01	1.0000e+01	1.9900e+00	2.4900e+00	2.4100e+00	2.9000e+00	1.0000e+01	2.9800e+00	




#DATA BEGINS
time	group	step	mark	flag	A-AC1	A-AC2	A-AC3	A-AC4	A-AC5	A-AC6	A-AC7	A-AC8	A-AC9	A-AC10	A-AC11	A-AC12	A-AC13	A-AC14	A-AC15	A-AC16	A-DC1	A-DC2	A-DC3	A-DC4	A-DC5	A-DC6	A-DC7	A-DC8	A-DC9	A-DC10	A-DC11	A-DC12	A-DC13	A-DC14	A-DC15	A-DC16	A-Ph1	A-Ph2	A-Ph3	A-Ph4	A-Ph5	A-Ph6	A-Ph7	A-Ph8	A-Ph9	A-Ph10	A-Ph11	A-Ph12	A-Ph13	A-Ph14	A-Ph15	A-Ph16	B-AC1	B-AC2	B-AC3	B-AC4	B-AC5	B-AC6	B-AC7	B-AC8	B-AC9	B-AC10	B-AC11	B-AC12	B-AC13	B-AC14	B-AC15	B-AC16	B-DC1	B-DC2	B-DC3	B-DC4	B-DC5	B-DC6	B-DC7	B-DC8	B-DC9	B-DC10	B-DC11	B-DC12	B-DC13	B-DC14	B-DC15	B-DC16	B-Ph1	B-Ph2	B-Ph3	B-Ph4	B-Ph5	B-Ph6	B-Ph7	B-Ph8	B-Ph9	B-Ph10	B-Ph11	B-Ph12	B-Ph13	B-Ph14	B-Ph15	B-Ph16	aux-1	digaux	

1887.024	1	1	0	512	0.20773	0.18931	0.2182	0.29528	0.21784	0.069846	0.16422	0.19386	0.11643	0.032792	0.2246	0.2401	0.25958	0.17345	0.1128	0.31046	-2.2667	-2.7896	-2.9229	-2.3646	-3.0667	-2.7542	-2.8375	-3.1917	-2.5979	-3.0104	-3.0208	-2.7271	-2.9521	-2.9542	-2.6813	-3.1208	163.071	-57.675	246.959	-29.628	148.873	194.538	228.291	195.537	80.786	216.865	143.627	155.499	175.426	-99.054	92.383	184.641	0.0012237	0.0017108	0.00075949	751.74	1.2094e-05	2.1415e-05	883.33	291.19	2.5432e-05	9.2418e-06	382.37	153.27	111.47	44.091	6.0796e-06	62.33	0.0026221	0.0029045	0.00068959	1035.5	2.9798e-05	3.1005e-05	896.48	293.13	3.0482e-05	3.0847e-05	396.88	153.98	118.95	46.701	2.6639e-05	63.985	-32.710	-62.194	11.036	-86.393	220.712	82.480	-88.651	-82.635	174.822	11.723	-84.609	-80.725	-78.089	-74.594	99.124	-77.678	-8191	255	
1887.120	1	1	0	0	0.3365	0.15797	0.17873	0.27747	0.14624	0.18423	0.023215	0.094494	0.16004	0.10087	0.11606	0.30831	0.13476	0.131	0.12272	0.18176	-2.1208	-2.8229	-3.0021	-2.6792	-3.1396	-2.8333	-2.8875	-3.0229	-2.7833	-2.7604	-3.1333	-2.6042	-2.875	-2.7125	-2.7542	-3.0167	180.955	53.622	-55.394	171.205	-36.544	54.903	-43.341	229.057	239.103	239.895	143.167	-99.541	-74.137	246.451	154.394	197.024	9.3326e-05	0.0023042	0.00045514	749.63	2.9824e-06	3.5274e-06	888.01	290.35	7.3193e-06	3.8379e-05	385.72	153.33	112.34	44.226	2.1807e-05	62.695	0.0027661	0.0027198	0.00065464	1041.2	3.1543e-05	2.8713e-05	898.52	295.05	3.1518e-05	2.8642e-05	397.06	156.35	120.3	46.184	2.5833e-05	64.732	206.963	12.278	5.392	-87.545	-31.821	61.887	-88.200	-82.532	14.282	28.976	-85.300	-80.718	-78.363	-74.615	123.658	-78.013	-8191	255	
1887.239	1	1	0	0	0.12347	0.15269	0.13462	0.286	0.21769	0.24534	0.31317	0.15509	0.15259	0.12941	0.032715	0.051775	0.31984	0.24303	0.15816	0.061402	-2.2792	-2.7917	-2.9021	-2.8271	-2.8479	-2.9062	-2.7417	-2.8312	-2.75	-2.7396	-3.2083	-2.6583	-2.9479	-3.025	-2.5583	-3.1792	112.513	195.087	8.786	-96.897	53.108	25.042	143.141	-95.463	-58.181	34.722	-75.932	186.092	176.621	226.303	211.670	-0.804	0.0005946	0.0006017	0.00060251	738.56	8.7823e-06	2.9754e-06	881.05	291.85	1.2763e-05	2.3738e-05	385.22	152.05	111.48	43.861	1.0661e-05	61.26	0.0028063	0.0025503	0.00063449	1074	3.1538e-05	2.7071e-05	893.57	299.33	3.09e-05	2.7682e-05	394.31	156.59	119.11	45.408	2.5498e-05	64.645	235.711	36.835	-21.989	-87.141	143.826	26.781	-88.345	-82.760	-9.764	-15.415	-84.850	-80.797	-78.097	-74.530	214.678	-77.618	-8191	255	
1887.335	1	1	0	0	0.046118	0.25072	0.30281	0.021621	0.13965	0.12452	0.09151	0.34497	0.15751	0.1186	0.14297	0.21721	0.26571	0.024137	0.079362	0.21134	-2.3542	-2.7375	-3.0083	-2.6375	-2.75	-3.1042	-2.8146	-2.9521	-2.775	-2.6625	-3.1667	-2.7	-3.0458	-3.1271	-2.6104	-3.0563	-11.778	215.727	153.226	17.680	120.203	188.354	132.315	235.303	169.569	23.092	222.947	250.742	252.578	-93.979	15.141	233.400	0.00021691	0.0024618	0.00037573	726.09	1.0334e-05	1.5207e-05	873.52	289.26	3.3218e-05	1.1413e-05	377.81	150.37	110.46	43.709	2.7455e-06	61.509	0.0026862	0.0024817	0.00063038	1099.9	2.9895e-05	2.5881e-05	883.52	299.5	2.8925e-05	2.6431e-05	390.55	156.51	116.97	44.999	2.6431e-05	65.369	81.927	-58.953	256.814	-86.668	62.766	8.424	-88.923	-82.493	27.747	45.775	-85.036	-80.561	-77.937	-74.453	227.120	-77.744	-8191	255	
1887.431	1	1	0	0	0.16471	0.10239	0.175	0.041081	0.12679	0.074541	0.021071	0.27654	0.12142	0.22778	0.31648	0.1623	0.26832	0.30031	0.11696	0.038233	-2.4813	-2.6479	-3.0333	-2.7833	-2.7792	-3.0833	-2.7604	-3.1521	-2.9938	-2.5479	-3.1667	-2.9813	-2.9188	-2.925	-2.6271	-2.8917	46.167	144.876	-39.385	184.104	-71.840	-12.073	156.963	189.534	244.827	-34.285	142.834	-84.272	215.239	193.083	240.052	132.257	3.2075e-05	0.00060312	0.00014841	748.56	1.8539e-05	1.3473e-05	875.8	290.26	1.893e-05	4.5253e-06	382.24	152.76	110.98	43.997	1.4012e-05	62.534	0.0024959	0.0023957	0.0006689	1122.6	2.8097e-05	2.507e-05	896.48	302.23	2.7576e-05	2.612e-05	400.54	158.02	116.9	45.174	2.9261e-05	65.806	95.689	112.013	218.994	-87.837	80.721	59.901	-88.487	-82.504	47.641	4.287	-84.989	-80.708	-78.649	-74.444	183.876	-78.075	-8191	255	
1887.527	1	1	0	0	0.052789	0.10679	0.15907	0.22198	0.2638	0.15044	0.20325	0.11651	0.17718	0.091562	0.17692	0.12072	0.31434	0.13828	0.16244	0.17804	-2.6208	-2.6	-3.0479	-2.6896	-2.6271	-3.0958	-2.7438	-3.175	-2.8208	-2.6354	-3.3042	-2.8667	-2.7396	-3.1333	-2.7438	-2.9146	-86.103	236.812	197.858	198.635	-9.122	34.587	-48.501	96.440	53.789	7.129	201.205	186.697	236.497	215.262	-14.822	183.214	0.00018663	0.0024541	0.00017358	754.9	1.7177e-05	6.2742e-06	891.06	294.27	1.4938e-06	3.6603e-06	385.1	152.88	112.88	45.056	1.115e-05	63.027	0.0023629	0.0023872	0.00073949	1108.9	2.705e-05	2.4605e-05	916.25	302.12	2.609e-05	2.5913e-05	408.97	157.62	117.07	45.946	3.0977e-05	65.888	144.250	13.519	205.668	-86.854	13.358	-22.054	-88.537	-82.522	178.876	-90.718	-84.972	-80.766	-78.385	-74.348	134.394	-77.924	-8191	255	
1887.623	1	1	0	0	0.099007	0.14804	0.056808	0.13955	0.088218	0.20987	0.39849	0.26563	0.16595	0.18164	0.10763	0.19463	0.31562	0.2653	0.041899	0.20007	-2.6521	-2.6854	-2.9417	-2.9	-2.6	-2.9813	-2.6375	-3.0417	-3.0792	-2.6396	-3.2125	-2.8125	-2.9083	-3.0042	-2.9062	-2.7458	174.902	116.979	81.892	182.430	1.559	93.419	171.424	156.084	120.740	-64.743	104.871	-79.241	-86.986	184.198	179.310	225.716	0.00062401	0.00033779	0.00022242	758.21	1.2266e-05	1.1046e-05	887.18	293.78	1.7379e-05	4.5375e-06	383.74	153.3	111.03	43.164	2.0105e-07	61.667	0.0022682	0.0023817	0.00078418	1075.2	2.618e-05	2.5599e-05	920.4	300.41	2.4878e-05	2.7174e-05	408.37	155.51	115.7	45.408	3.1547e-05	63.931	-33.409	253.362	166.238	-87.500	47.791	189.335	-88.200	-82.442	59.357	243.111	-84.771	-80.854	-78.246	-74.593	171.847	-77.862	-8191	255	
1887.719	1	1	0	0	0.094526	0.3347	0.24555	0.11939	0.20404	0.055075	0.35631	0.30359	0.076155	0.12588	0.23496	0.28339	0.12148	0.14193	0.20535	0.20582	-2.6417	-2.6625	-2.8292	-2.9313	-2.7208	-3.3042	-2.9167	-2.5729	-3.2271	-2.4521	-3.0271	-3.0292	-2.7	-2.9688	-2.8292	-2.7229	163.106	206.648	-3.651	249.751	150.561	-16.077	187.274	215.983	189.214	243.060	217.464	217.620	52.013	242.698	56.430	242.183	0.0009236	0.0013171	0.00010704	735.53	1.112e-05	1.2734e-05	873.26	289.13	2.0603e-05	3.0397e-06	379.36	150.75	110.15	42.764	2.055e-05	60.595	0.0022203	0.0026214	0.00080813	1049.7	2.6166e-05	2.9097e-05	906.66	295.08	2.5146e-05	3.0442e-05	402.98	153.4	115.16	45.699	3.0883e-05	62.912	-44.177	142.132	-2.577	-87.585	58.416	168.244	-88.380	-82.526	-77.388	-39.089	-84.830	-80.510	-78.188	-74.513	-14.903	-77.349	-8191	255	
1887.815	1	1	0	0	0.20781	0.011864	0.24401	0.18033	0.042406	0.044012	0.092524	0.10501	0.22858	0.26423	0.22693	0.1539	0.14869	0.37266	0.04522	0.25171	-2.5812	-2.6625	-2.8688	-2.8542	-2.5542	-2.9271	-2.8063	-2.7917	-3.0875	-2.6375	-2.7271	-2.9979	-2.7896	-3.1437	-2.8312	-2.7542	215.278	88.186	201.584	-31.421	65.762	19.682	198.493	-1.684	257.415	-51.447	232.920	245.565	256.381	213.857	187.356	203.355	0.00078315	0.00078524	0.00087872	728.84	5.5582e-06	4.3821e-06	870.53	292.54	1.2089e-05	6.8447e-06	380.2	152.23	111.17	43.564	2.0801e-05	61.389	0.0022526	0.0028771	0.00077967	1031.9	2.6488e-05	3.1429e-05	896.95	294.93	2.5562e-05	3.184e-05	400.15	153.08	116.62	46.682	2.8185e-05	63.3	-44.107	59.185	-52.053	-87.535	-96.310	-96.033	-88.295	-82.528	134.538	221.017	-84.624	-80.715	-78.721	-74.478	11.031	-77.339	-8191	255	
