BOXY.EXE: ISS Imagent and Oximeter Data Acquisition Program Version 0.80
Ascii Record File

#ACQ INFORMATION
2  Detector Channels 
16  External MUX Channels 
1  Auxiliary Channels 
5000  Waveform (CCF) Frequency (Hz)
1  Waveforms Skipped 
30  Waveforms Averaged 
1  Cycles Averaged 
16  Acquisitions per Waveform 
10.0806  Updata Rate (Hz) 

#FILE INFORMATION
TRUE -- External MUX Channel results are PARSED.
FALSE -- AC DC and Phase are NOT grouped.
TRUE -- Companion Program Settings File CREATED.
FALSE -- AC data not excluded
FALSE -- DC data not excluded
FALSE -- Phase data not excluded
FALSE -- Auxillary Chn. data not excluded
Tab delimiters

#CALIBRATION STATE
TRUE -- Waveform Calibration Values APPLIED.


#AUX CALIBRATION VALUES
Val Type	aux-1	

Term	1.0000e+00	
Factor	0.0000e+00	


#WF CALIBRATION VALUES
A = Detector Channel
Val Type	A-AC1	A-AC2	A-AC3	A-AC4	A-AC5	A-AC6	A-AC7	A-AC8	A-AC9	A-AC10	A-AC11	A-AC12	A-AC13	A-AC14	A-AC15	A-AC16	A-DC1	A-DC2	A-DC3	A-DC4	A-DC5	A-DC6	A-DC7	A-DC8	A-DC9	A-DC10	A-DC11	A-DC12	A-DC13	A-DC14	A-DC15	A-DC16	A-Ph1	A-Ph2	A-Ph3	A-Ph4	A-Ph5	A-Ph6	A-Ph7	A-Ph8	A-Ph9	A-Ph10	A-Ph11	A-Ph12	A-Ph13	A-Ph14	A-Ph15	A-Ph16	

Term	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	
Factor	1.00000e+00	1.00000e+00	1.00000e+00	1.00000e+00	1.00000e+00	1.00000e+00	1.00000e+00	1.00000e+00	1.00000e+00	1.00000e+00	1.00000e+00	1.00000e+00	1.00000e+00	1.00000e+00	1.00000e+00	1.00000e+00	1.00000e+00	1.00000e+00	1.00000e+00	1.00000e+00	1.00000e+00	1.00000e+00	1.00000e+00	1.00000e+00	1.00000e+00	1.00000e+00	1.00000e+00	1.00000e+00	1.00000e+00	1.00000e+00	1.00000e+00	1.00000e+00	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	

B = Detector Channel
Val Type	B-AC1	B-AC2	B-AC3	B-AC4	B-AC5	B-AC6	B-AC7	B-AC8	B-AC9	B-AC10	B-AC11	B-AC12	B-AC13	B-AC14	B-AC15	B-AC16	B-DC1	B-DC2	B-DC3	B-DC4	B-DC5	B-DC6	B-DC7	B-DC8	B-DC9	B-DC10	B-DC11	B-DC12	B-DC13	B-DC14	B-DC15	B-DC16	B-Ph1	B-Ph2	B-Ph3	B-Ph4	B-Ph5	B-Ph6	B-Ph7	B-Ph8	B-Ph9	B-Ph10	B-Ph11	B-Ph12	B-Ph13	B-Ph14	B-Ph15	B-Ph16	

Term	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	5.94720e+01	-1.33281e+02	-1.24008e+02	-1.83669e+02	-7.49398e+01	-7.46865e+01	-1.55903e+02	-1.62015e+02	-6.56920e+01	-5.76036e+01	-1.71186e+02	-1.71014e+02	-1.82886e+02	-1.77178e+02	-6.18822e+01	-1.49311e+02	
Factor	6.16829e-05	1.64324e-04	4.66421e-05	1.74362e-01	2.06590e-06	1.82496e-06	1.63678e-01	5.30398e-02	3.37277e-06	1.77242e-06	9.18026e-02	2.93873e-02	3.59135e-02	9.27610e-03	2.08424e-06	1.33759e-02	6.85272e-06	8.02413e-06	2.24270e-06	9.05141e-02	8.55606e-08	8.89427e-08	7.96729e-02	2.75538e-02	8.49966e-08	8.88765e-08	4.61873e-02	1.47366e-02	1.84319e-02	4.86892e-03	8.63507e-08	6.78635e-03	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	



#DISTANCE SETTINGS
A = Detector Channel
A-1	A-2	A-3	A-4	A-5	A-6	A-7	A-8	A-9	A-10	A-11	A-12	A-13	A-14	A-15	A-16	

2.5000e+00	3.0000e+00	2.5000e+00	3.0000e+00	2.0000e+00	3.0000e+00	1.5000e+00	3.0000e+00	3.0000e+00	3.0000e+00	3.0000e+00	3.0000e+00	3.0000e+00	3.0000e+00	1.5000e+00	3.0000e+00	

B = Detector Channel
B-1	B-2	B-3	B-4	B-5	B-6	B-7	B-8	B-9	B-10	B-11	B-12	B-13	B-14	B-15	B-16	

1.0000e+01	1.0000e+01	1.0000e+01	1.4400e+00	1.0000e+01	1.0000e+01	1.5100e+00	1.9400e+00	1.0000e+01	1.0000e+01	1.9900e+00	2.4900e+00	2.4100e+00	2.9000e+00	1.0000e+01	2.9800e+00	




#DATA BEGINS
time	group	step	mark	flag	A-AC1	A-AC2	A-AC3	A-AC4	A-AC5	A-AC6	A-AC7	A-AC8	A-AC9	A-AC10	A-AC11	A-AC12	A-AC13	A-AC14	A-AC15	A-AC16	A-DC1	A-DC2	A-DC3	A-DC4	A-DC5	A-DC6	A-DC7	A-DC8	A-DC9	A-DC10	A-DC11	A-DC12	A-DC13	A-DC14	A-DC15	A-DC16	A-Ph1	A-Ph2	A-Ph3	A-Ph4	A-Ph5	A-Ph6	A-Ph7	A-Ph8	A-Ph9	A-Ph10	A-Ph11	A-Ph12	A-Ph13	A-Ph14	A-Ph15	A-Ph16	B-AC1	B-AC2	B-AC3	B-AC4	B-AC5	B-AC6	B-AC7	B-AC8	B-AC9	B-AC10	B-AC11	B-AC12	B-AC13	B-AC14	B-AC15	B-AC16	B-DC1	B-DC2	B-DC3	B-DC4	B-DC5	B-DC6	B-DC7	B-DC8	B-DC9	B-DC10	B-DC11	B-DC12	B-DC13	B-DC14	B-DC15	B-DC16	B-Ph1	B-Ph2	B-Ph3	B-Ph4	B-Ph5	B-Ph6	B-Ph7	B-Ph8	B-Ph9	B-Ph10	B-Ph11	B-Ph12	B-Ph13	B-Ph14	B-Ph15	B-Ph16	aux-1	digaux	

2053.078	1	1	0	256	0.15549	0.046942	0.11007	0.38459	0.096763	0.11051	0.33951	0.2419	0.13839	0.16899	0.23709	0.10752	0.27699	0.27738	0.12179	0.13909	-1.6833	-1.1521	-1.4958	-1.8875	-1.0375	-1.6479	-1.5542	-1.3167	-1.85	-1.2583	-1.4958	-1.8354	-1.2021	-1.7646	-1.525	-1.1625	95.125	77.061	-126.715	195.077	189.805	-85.531	188.545	176.381	88.823	-22.553	176.354	-12.167	182.069	-54.190	43.927	173.532	0.00022484	0.0004384	0.00012007	559.85	3.9674e-06	8.063e-06	630.67	137.9	9.6188e-06	3.0345e-06	147.92	42.309	34.525	15.425	2.4518e-06	14.077	0.0011932	0.0013702	0.00038476	508.51	1.442e-05	1.5424e-05	569.82	126.34	1.4396e-05	1.5297e-05	140.34	39.372	33.333	14.524	1.4812e-05	13.721	-17.401	-73.869	-107.794	-127.975	69.289	28.098	-131.514	-123.308	201.047	-76.822	-126.380	-121.902	-119.222	-115.138	59.323	-120.339	-8191	255	
2053.175	1	1	0	0	0.22154	0.12548	0.23496	0.21795	0.20565	0.091276	0.14356	0.19898	0.21751	0.19931	0.23722	0.14303	0.042351	0.20774	0.17161	0.09887	-1.2917	-1.3542	-1.3438	-1.8417	-0.99375	-1.5667	-1.7417	-1.1396	-1.8062	-1.3875	-1.4208	-1.9917	-1.1042	-1.6458	-1.7625	-1.2479	99.230	127.034	135.763	170.458	152.495	-63.331	115.963	70.007	45.959	10.754	-53.733	174.109	172.028	154.806	56.789	131.330	0.0003358	0.00032744	0.00010204	553.88	5.6249e-06	6.6984e-06	630.85	137.03	1.3907e-05	9.504e-06	149.2	42.335	33.734	15.279	9.5087e-06	13.833	0.0011901	0.0013684	0.00037681	505.76	1.4505e-05	1.4827e-05	566.42	125.7	1.4637e-05	1.4785e-05	139.39	39.327	32.891	14.435	1.457e-05	13.516	88.958	-30.057	-40.680	-127.898	71.450	81.046	-131.093	-123.116	117.146	107.281	-126.061	-121.960	-119.191	-114.736	10.413	-118.699	-8191	255	
2053.269	1	1	0	0	0.18607	0.069216	0.03666	0.16765	0.049485	0.032761	0.1384	0.18936	0.055917	0.15782	0.082681	0.20494	0.087695	0.29466	0.18314	0.13525	-1.3542	-1.4688	-1.3896	-1.9208	-1.125	-1.5542	-1.7854	-1.0896	-1.8208	-1.6604	-1.2687	-1.9917	-1.1833	-1.5333	-1.825	-1.1375	-32.842	172.706	14.588	-74.072	-2.713	203.727	86.134	167.807	-130.724	173.066	69.213	-102.959	3.355	157.990	164.845	109.588	0.0002156	0.00050292	0.00011468	557.68	7.3695e-06	4.7617e-06	626.83	137.51	2.2492e-05	9.7862e-06	148.57	41.723	33.675	15.321	9.675e-06	13.903	0.0012023	0.0013358	0.00037584	502.94	1.446e-05	1.5132e-05	563.86	124.88	1.4607e-05	1.473e-05	138.55	38.93	32.687	14.413	1.4878e-05	13.534	95.487	-79.699	-136.342	-128.065	81.992	2.105	-130.580	-122.912	-30.368	135.999	-125.506	-122.750	-118.454	-114.649	-40.400	-119.525	-8191	255	
2053.365	1	1	0	0	0.015275	0.24773	0.12877	0.19699	0.10829	0.056158	0.14084	0.28334	0.16189	0.10498	0.064943	0.15142	0.05862	0.25514	0.18532	0.20319	-1.3521	-1.5146	-1.1479	-1.8563	-1.3104	-1.525	-1.9062	-1.2417	-1.7188	-1.8687	-1.2625	-1.8458	-1.425	-1.4042	-1.9438	-1.0938	-14.762	164.934	60.126	-125.002	187.269	103.886	204.294	-33.410	91.612	180.251	117.704	-106.708	-105.131	107.030	-20.532	31.018	0.00056666	0.00085469	0.00012888	553.61	6.7141e-06	4.9508e-06	632.4	135.46	7.7847e-06	1.5851e-06	148.52	41.446	33.389	15.361	2.0854e-06	13.91	0.0011946	0.0013347	0.0003727	502.65	1.4308e-05	1.4961e-05	565.8	124.66	1.441e-05	1.4922e-05	139.76	39.328	32.772	14.519	1.4646e-05	13.651	24.319	-22.883	147.715	-127.961	139.768	-138.552	-130.691	-123.003	23.287	170.287	-125.673	-121.802	-118.458	-114.655	200.477	-118.457	-8191	255	
2053.461	1	1	0	0	0.2035	0.19122	0.12547	0.13173	0.16588	0.20582	0.22158	0.3119	0.064001	0.19343	0.11902	0.19052	0.19221	0.16095	0.23985	0.22709	-1.3708	-1.5479	-1.2083	-1.6896	-1.3729	-1.1646	-2.0333	-1.2812	-1.6771	-1.9479	-1.1083	-1.7896	-1.6417	-1.1625	-1.8792	-1.3521	-32.980	27.814	26.774	7.905	210.730	-27.448	179.869	-103.409	201.292	73.595	52.903	-14.042	5.557	84.022	-131.184	-55.795	0.00015752	0.00083773	0.00010799	556.11	4.0813e-06	8.2865e-07	632.47	137.29	8.3441e-06	7.8714e-06	148.85	41.187	33.81	15.5	3.1044e-06	14.104	0.0011615	0.001338	0.00037844	504.46	1.4406e-05	1.482e-05	569.72	125.45	1.4395e-05	1.4799e-05	139.79	39.337	32.925	14.571	1.4175e-05	13.615	-17.019	139.595	44.609	-128.122	-4.039	-32.316	-130.904	-122.565	-110.365	-64.757	-125.645	-122.049	-119.084	-114.959	118.414	-118.925	-8191	255	
2053.557	1	1	0	0	0.25047	0.18059	0.34028	0.14972	0.11329	0.15346	0.32879	0.28092	0.15524	0.12044	0.2208	0.19787	0.16766	0.36262	0.1459	0.13384	-1.0708	-1.7833	-1.1792	-1.7458	-1.6146	-1.2292	-2.1125	-1.3937	-1.4167	-1.8792	-1.2062	-1.7646	-1.7458	-1.1083	-1.8396	-1.3146	-109.616	-28.473	153.271	164.621	10.315	40.832	-128.227	155.941	-25.941	144.702	58.775	158.383	48.815	142.167	70.750	-92.712	0.00049637	0.00094348	0.00016252	557.47	5.8961e-06	4.1449e-06	623.19	137.34	1.5277e-05	4.2329e-06	147.77	41.501	33.537	15.152	2.1758e-06	13.906	0.0011803	0.0013392	0.00037367	504.2	1.4342e-05	1.4686e-05	565.77	125.21	1.4222e-05	1.4832e-05	138.67	39.022	32.667	14.376	1.4534e-05	13.515	37.531	130.031	195.245	-127.845	-47.967	12.634	-130.271	-122.725	-21.841	44.639	-125.750	-121.879	-119.593	-114.763	75.791	-119.234	-8191	255	
2053.678	1	1	0	0	0.18425	0.27223	0.25131	0.15849	0.1747	0.31969	0.22131	0.12328	0.076939	0.19441	0.084986	0.25336	0.13047	0.25061	0.19897	0.21719	-0.94375	-2.0521	-1.1333	-1.8208	-1.6792	-1.0812	-2.0438	-1.4833	-1.3792	-1.9208	-1.1854	-1.5917	-1.7875	-1.1104	-1.7104	-1.5187	193.819	-56.187	-52.640	36.574	171.618	93.191	148.749	-87.037	-38.501	75.578	28.658	-80.017	-45.875	-81.725	188.674	-31.063	0.00046452	0.0011663	0.00019163	557.64	7.5416e-06	7.5309e-06	627.8	136.25	1.1598e-05	7.6441e-06	149.81	42.013	33.548	15.363	3.4842e-06	14.012	0.0011857	0.0013453	0.00038084	504.37	1.4034e-05	1.4796e-05	566.24	124.69	1.4119e-05	1.4506e-05	139.7	39.178	32.783	14.502	1.47e-05	13.554	49.989	-57.560	-19.736	-128.184	154.895	5.007	-130.616	-123.000	34.222	218.069	-125.685	-121.392	-119.609	-114.327	155.846	-119.806	-8191	255	
2053.774	1	1	0	0	0.26775	0.12929	0.040047	0.059195	0.36246	0.35848	0.12686	0.18524	0.32118	0.15857	0.15199	0.24066	0.22784	0.15035	0.12559	0.29203	-1.0292	-1.9854	-1.1917	-1.5604	-1.9292	-1.1521	-1.7708	-1.7083	-1.4208	-1.9146	-1.2104	-1.4438	-1.8583	-1.0771	-1.7687	-1.6021	164.671	-124.255	149.766	-90.351	-27.007	38.108	138.731	192.796	153.277	5.154	109.516	-13.668	66.521	-2.408	56.888	203.184	0.00042626	0.00020402	0.00022064	564.95	4.8846e-06	2.4103e-06	636.88	136.94	1.0251e-05	5.8601e-06	150.82	42.202	34.094	15.296	5.0421e-06	14.12	0.0011701	0.0013338	0.00037305	506.39	1.4349e-05	1.4874e-05	569.25	125.27	1.4066e-05	1.5009e-05	140.22	39.439	32.871	14.5	1.4529e-05	13.676	24.140	59.604	43.901	-128.595	15.068	191.110	-130.405	-123.182	-83.476	-32.698	-126.151	-122.158	-119.395	-114.698	154.902	-119.354	-8191	255	
2053.846	1	1	0	0	0.31273	0.15117	0.32608	0.20918	0.23066	0.10723	0.22907	0.2637	0.083298	0.13705	0.33289	0.052371	0.14018	0.1206	0.15953	0.12234	-0.72708	-1.8	-1.1833	-1.4833	-1.8813	-1.0146	-1.7229	-1.5021	-1.2313	-1.9417	-1.4896	-1.35	-1.775	-1.1417	-1.65	-1.8729	-107.812	-30.079	147.148	90.377	136.612	102.877	43.488	-0.084	56.145	-85.303	25.410	70.803	-35.329	-22.946	-82.615	56.141	8.7056e-05	0.00012224	9.4887e-05	555.57	6.3225e-06	2.0551e-06	628.1	137.31	8.925e-06	1.0838e-05	151.02	42.059	34.016	15.271	3.2793e-06	14.051	0.0011776	0.0013479	0.00037017	506.45	1.4098e-05	1.4889e-05	571.01	125.97	1.4465e-05	1.4678e-05	139.91	39.466	32.931	14.438	1.4685e-05	13.63	38.877	208.031	48.223	-127.761	155.005	117.256	-130.688	-122.765	69.588	-12.468	-126.680	-121.898	-118.600	-114.371	-21.307	-119.065	-8191	255	
