BOXY.EXE: ISS Imagent and Oximeter Data Acquisition Program Version 0.80
Ascii Record File

#ACQ INFORMATION
2  Detector Channels 
16  External MUX Channels 
1  Auxiliary Channels 
5000  Waveform (CCF) Frequency (Hz)
1  Waveforms Skipped 
30  Waveforms Averaged 
1  Cycles Averaged 
16  Acquisitions per Waveform 
10.0806  Updata Rate (Hz) 

#FILE INFORMATION
TRUE -- External MUX Channel results are PARSED.
FALSE -- AC DC and Phase are NOT grouped.
TRUE -- Companion Program Settings File CREATED.
FALSE -- AC data not excluded
FALSE -- DC data not excluded
FALSE -- Phase data not excluded
FALSE -- Auxillary Chn. data not excluded
Tab delimiters

#CALIBRATION STATE
TRUE -- Waveform Calibration Values APPLIED.


#AUX CALIBRATION VALUES
Val Type	aux-1	

Term	1.0000e+00	
Factor	0.0000e+00	


#WF CALIBRATION VALUES
A = Detector Channel
Val Type	A-AC1	A-AC2	A-AC3	A-AC4	A-AC5	A-AC6	A-AC7	A-AC8	A-AC9	A-AC10	A-AC11	A-AC12	A-AC13	A-AC14	A-AC15	A-AC16	A-DC1	A-DC2	A-DC3	A-DC4	A-DC5	A-DC6	A-DC7	A-DC8	A-DC9	A-DC10	A-DC11	A-DC12	A-DC13	A-DC14	A-DC15	A-DC16	A-Ph1	A-Ph2	A-Ph3	A-Ph4	A-Ph5	A-Ph6	A-Ph7	A-Ph8	A-Ph9	A-Ph10	A-Ph11	A-Ph12	A-Ph13	A-Ph14	A-Ph15	A-Ph16	

Term	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	
Factor	1.00000e+00	1.00000e+00	1.00000e+00	1.00000e+00	1.00000e+00	1.00000e+00	1.00000e+00	1.00000e+00	1.00000e+00	1.00000e+00	1.00000e+00	1.00000e+00	1.00000e+00	1.00000e+00	1.00000e+00	1.00000e+00	1.00000e+00	1.00000e+00	1.00000e+00	1.00000e+00	1.00000e+00	1.00000e+00	1.00000e+00	1.00000e+00	1.00000e+00	1.00000e+00	1.00000e+00	1.00000e+00	1.00000e+00	1.00000e+00	1.00000e+00	1.00000e+00	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	

B = Detector Channel
Val Type	B-AC1	B-AC2	B-AC3	B-AC4	B-AC5	B-AC6	B-AC7	B-AC8	B-AC9	B-AC10	B-AC11	B-AC12	B-AC13	B-AC14	B-AC15	B-AC16	B-DC1	B-DC2	B-DC3	B-DC4	B-DC5	B-DC6	B-DC7	B-DC8	B-DC9	B-DC10	B-DC11	B-DC12	B-DC13	B-DC14	B-DC15	B-DC16	B-Ph1	B-Ph2	B-Ph3	B-Ph4	B-Ph5	B-Ph6	B-Ph7	B-Ph8	B-Ph9	B-Ph10	B-Ph11	B-Ph12	B-Ph13	B-Ph14	B-Ph15	B-Ph16	

Term	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	-1.89397e+02	-1.65226e+02	-1.57126e+02	-1.83573e+02	-7.86518e+01	-6.98634e+01	-1.59024e+02	-1.62015e+02	-7.23741e+01	-8.28070e+01	-1.70632e+02	-1.70941e+02	-1.78840e+02	-1.76518e+02	-1.05877e+02	-1.49938e+02	
Factor	3.42563e-05	9.17672e-05	3.45975e-05	1.69658e-01	8.77912e-07	9.10906e-07	1.63438e-01	4.72968e-02	9.51688e-07	1.02407e-06	8.13686e-02	2.67452e-02	2.20867e-02	8.52368e-03	9.30633e-07	1.22118e-02	6.57652e-07	6.67795e-07	1.85925e-07	8.48753e-02	7.31233e-09	7.30656e-09	7.73714e-02	2.37719e-02	7.30843e-09	7.30628e-09	3.87263e-02	1.27484e-02	1.10087e-02	4.19686e-03	7.29356e-09	5.76721e-03	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	



#DISTANCE SETTINGS
A = Detector Channel
A-1	A-2	A-3	A-4	A-5	A-6	A-7	A-8	A-9	A-10	A-11	A-12	A-13	A-14	A-15	A-16	

2.5000e+00	3.0000e+00	2.5000e+00	3.0000e+00	2.0000e+00	3.0000e+00	1.5000e+00	3.0000e+00	3.0000e+00	3.0000e+00	3.0000e+00	3.0000e+00	3.0000e+00	3.0000e+00	1.5000e+00	3.0000e+00	

B = Detector Channel
B-1	B-2	B-3	B-4	B-5	B-6	B-7	B-8	B-9	B-10	B-11	B-12	B-13	B-14	B-15	B-16	

1.0000e+01	1.0000e+01	1.0000e+01	1.4400e+00	1.0000e+01	1.0000e+01	1.5100e+00	1.9400e+00	1.0000e+01	1.0000e+01	1.9900e+00	2.4900e+00	2.4100e+00	2.9000e+00	1.0000e+01	2.9800e+00	




#DATA BEGINS
time	group	step	mark	flag	A-AC1	A-AC2	A-AC3	A-AC4	A-AC5	A-AC6	A-AC7	A-AC8	A-AC9	A-AC10	A-AC11	A-AC12	A-AC13	A-AC14	A-AC15	A-AC16	A-DC1	A-DC2	A-DC3	A-DC4	A-DC5	A-DC6	A-DC7	A-DC8	A-DC9	A-DC10	A-DC11	A-DC12	A-DC13	A-DC14	A-DC15	A-DC16	A-Ph1	A-Ph2	A-Ph3	A-Ph4	A-Ph5	A-Ph6	A-Ph7	A-Ph8	A-Ph9	A-Ph10	A-Ph11	A-Ph12	A-Ph13	A-Ph14	A-Ph15	A-Ph16	B-AC1	B-AC2	B-AC3	B-AC4	B-AC5	B-AC6	B-AC7	B-AC8	B-AC9	B-AC10	B-AC11	B-AC12	B-AC13	B-AC14	B-AC15	B-AC16	B-DC1	B-DC2	B-DC3	B-DC4	B-DC5	B-DC6	B-DC7	B-DC8	B-DC9	B-DC10	B-DC11	B-DC12	B-DC13	B-DC14	B-DC15	B-DC16	B-Ph1	B-Ph2	B-Ph3	B-Ph4	B-Ph5	B-Ph6	B-Ph7	B-Ph8	B-Ph9	B-Ph10	B-Ph11	B-Ph12	B-Ph13	B-Ph14	B-Ph15	B-Ph16	aux-1	digaux	

3692.405	1	1	0	512	0.32851	0.15827	0.3727	0.31906	0.32609	0.20728	0.057181	0.289	0.14711	0.2746	0.16647	0.19459	0.17759	0.24463	0.15962	0.19473	-1.2604	-0.62917	-0.9	-1.2792	-0.25208	-1.2896	-0.96458	-0.59375	-1.4417	-0.40625	-0.94167	-1.2229	-0.26875	-1.3542	-0.96875	-0.49583	132.730	136.177	314.306	228.081	3.263	216.287	214.241	332.921	259.107	91.685	103.716	-13.775	251.997	-1.470	163.525	35.058	5.9544e-05	2.8033e-05	1.8814e-05	186.45	1.7268e-07	3.0616e-07	220.64	38.385	5.6234e-07	7.1912e-07	72.772	22.522	10.516	2.9452	5.5133e-07	6.8225	2.8156e-06	2.3011e-06	4.6133e-07	158.6	2.3293e-08	1.5968e-08	190.66	32.674	1.8606e-08	1.956e-08	61.626	18.988	8.9603	2.4578	2.1151e-08	5.6827	69.969	21.489	13.429	-12.930	107.150	164.474	-13.556	-7.854	97.972	55.114	-9.926	-6.692	-3.653	3.209	83.948	-0.303	-8191	255	
3692.501	1	1	0	0	0.32592	0.37985	0.12126	0.19075	0.2038	0.077187	0.25681	0.16474	0.21388	0.20834	0.080788	0.15565	0.13381	0.073688	0.087784	0.17873	-1.1271	-0.5375	-0.72292	-1.5083	-0.15833	-1.5229	-0.92083	-0.29375	-1.6146	-0.36667	-0.775	-1.6292	-0.45625	-1.3042	-0.99792	-0.525	92.463	287.938	289.544	166.012	171.823	32.976	66.241	96.863	12.510	109.361	154.623	53.255	151.747	155.496	264.032	318.693	6.032e-05	6.6968e-05	1.7791e-05	183.94	8.3199e-07	1.3732e-06	222.92	38.302	4.3809e-07	5.9136e-07	73.844	22.908	10.696	2.8975	2.5452e-07	6.9795	2.6142e-06	2.2176e-06	4.9929e-07	157.82	2.6248e-08	1.6759e-08	190.83	33	1.5104e-08	2.4537e-08	61.735	19.154	9.0331	2.4643	1.7915e-08	5.7922	60.592	56.836	22.368	-13.025	70.009	138.334	-13.305	-8.186	165.975	117.102	-9.246	-5.577	-3.237	3.606	319.989	-0.770	-8191	255	
3692.597	1	1	0	0	0.095473	0.11025	0.16337	0.11449	0.10658	0.19715	0.17837	0.14763	0.10407	0.079462	0.11367	0.11405	0.14655	0.14874	0.060237	0.2573	-1.1021	-0.5	-0.775	-1.2625	-0.54792	-1.1208	-0.85417	-0.48958	-1.5771	-0.50833	-0.72083	-1.5271	-0.16667	-1.3062	-1.1042	-0.26042	330.847	47.503	274.398	127.468	149.714	105.657	44.773	-8.313	40.613	103.251	76.225	78.902	-17.512	219.148	203.252	236.974	5.4752e-05	8.6957e-05	3.0223e-05	186.45	6.5701e-07	6.6992e-07	224.57	38.06	7.0714e-07	1.4611e-07	73.181	22.605	10.612	2.91	6.2911e-07	6.8104	2.6854e-06	2.1328e-06	5.0974e-07	159.32	2.7452e-08	1.5389e-08	192.03	32.765	1.7236e-08	2.134e-08	61.4	18.952	8.9594	2.4333	1.9282e-08	5.6668	57.804	21.971	49.064	-12.852	145.864	81.719	-13.494	-8.010	64.510	32.619	-9.949	-5.515	-3.433	3.312	80.387	-0.027	-8191	255	
3692.716	1	1	0	0	0.040959	0.06345	0.18104	0.10925	0.30742	0.17637	0.19089	0.071667	0.10643	0.2303	0.097474	0.1879	0.14913	0.15637	0.23863	0.081112	-1.2417	-0.47917	-0.77292	-1.6313	-0.48333	-1.9042	-1.7042	-0.88333	-1.9792	-1.1479	-0.6125	-1.4625	-0.29792	-1.1833	-1.2708	-0.45833	228.611	195.161	180.721	142.089	163.903	238.310	263.888	1.403	90.240	162.672	184.159	155.213	187.209	-22.876	2.076	258.744	4.921e-05	2.5956e-05	3.1696e-05	188.46	4.0838e-07	1.9639e-07	224.7	38.275	6.1489e-07	5.9039e-07	74.031	22.054	10.41	2.8868	1.2445e-06	6.7529	2.647e-06	2.1495e-06	5.264e-07	160.15	2.4847e-08	1.3989e-08	192.5	32.701	1.5698e-08	1.8281e-08	61.447	18.726	8.7901	2.4224	1.5575e-08	5.6344	58.377	81.530	59.769	-12.612	133.180	176.096	-13.522	-7.714	159.995	124.590	-10.487	-6.031	-3.629	2.697	66.467	-0.447	-8191	255	
3692.812	1	1	0	0	0.23926	0.10228	0.075512	0.16381	0.13321	0.29413	0.22589	0.048658	0.16677	0.21731	0.21583	0.18599	0.25102	0.13145	0.09747	0.20916	-1.1021	-0.69583	-0.40208	-1.475	-0.37917	-0.98542	-1.4042	-0.23333	-1.3917	-0.83333	-0.61875	-1.5583	-0.31875	-1.0021	-1.3104	-0.4625	110.636	294.190	147.740	-5.002	99.736	-5.880	299.593	98.872	45.004	158.466	98.351	322.304	12.970	201.090	317.688	183.156	4.9194e-05	8.0396e-05	2.7423e-05	189.9	7.3476e-07	5.641e-07	229.59	38.344	5.1812e-07	1.2648e-06	72.386	22.535	10.36	2.8639	6.9189e-07	6.755	2.9046e-06	2.002e-06	5.8799e-07	162.13	2.1861e-08	1.8906e-08	197.19	32.775	1.8195e-08	1.9605e-08	61.161	18.864	8.7672	2.4192	1.7185e-08	5.6819	59.854	38.027	47.747	-13.314	137.620	88.044	-13.712	-8.488	72.538	96.081	-9.652	-6.273	-3.726	2.466	112.746	-0.731	-8191	255	
3692.884	1	1	0	0	0.17075	0.26417	0.19442	0.3189	0.35406	0.12618	0.078578	0.12298	0.14467	0.12371	0.078505	0.19345	0.052209	0.26342	0.1328	0.14319	-1.2542	-0.85	-0.67917	-1.5292	-0.47917	-0.94583	-1.3021	-0.27917	-1.2396	-0.75	-0.52708	-1.5438	-0.34375	-0.96042	-1.1542	-0.275	178.702	132.752	-13.485	226.030	127.972	233.685	171.914	137.997	325.010	255.202	36.697	245.618	16.737	-5.058	268.665	196.721	5.0426e-05	6.5854e-05	9.4341e-06	190.11	2.5344e-07	2.9513e-07	232.61	38.249	4.8676e-07	4.5177e-07	73.855	22.594	10.535	2.8885	5.9576e-07	7.0296	2.9444e-06	2.2719e-06	5.357e-07	162.46	2.052e-08	1.7155e-08	199.23	32.844	1.9824e-08	1.7885e-08	62.302	18.94	8.8516	2.4697	1.7413e-08	5.8263	49.373	25.047	154.077	-12.213	140.898	240.968	-13.519	-8.010	109.706	90.859	-9.917	-6.147	-2.327	1.891	45.354	-0.798	-8191	255	
3693.005	1	1	0	0	0.39596	0.28835	0.25956	0.089315	0.088271	0.065285	0.12456	0.23347	0.17719	0.10669	0.034077	0.12772	0.25546	0.10943	0.22554	0.080248	-1.0021	-0.87083	-0.34792	-1.5063	-0.18333	-0.91042	-1.4354	-0.0625	-1.3896	-1.1458	-0.53125	-1.6875	-0.44792	-0.92292	-1.3396	-0.16458	187.531	19.434	38.861	-14.381	245.755	326.833	307.574	206.822	142.361	35.472	72.270	77.419	82.845	186.720	187.451	277.003	4.5347e-05	8.3274e-05	3.442e-05	192.36	7.2485e-07	4.1869e-07	235.45	38.438	7.0325e-07	2.8991e-07	74.408	22.455	10.589	2.9844	6.1604e-07	7.0313	2.8991e-06	2.027e-06	5.6707e-07	163.66	2.1967e-08	2.0093e-08	201.55	32.991	2.2413e-08	1.3928e-08	62.143	18.93	8.8122	2.4771	1.5484e-08	5.7603	76.486	-5.739	94.931	-12.959	112.365	67.838	-13.277	-7.604	101.259	-12.827	-10.288	-5.440	-3.426	3.406	98.205	-0.122	-8191	255	
3693.101	1	1	0	0	0.23285	0.32669	0.15338	0.13474	0.064352	0.22133	0.066964	0.27311	0.1179	0.19643	0.15351	0.25031	0.2569	0.12907	0.15517	0.28937	-0.92708	-1.4937	-0.85417	-2.0958	-0.92083	-1.1146	-1.6521	-0.45833	-0.9625	-1.1708	-0.3375	-1.4146	-0.62917	-0.65208	-1.4604	-0.52708	129.592	295.778	8.198	256.968	24.457	-7.897	231.737	217.941	233.907	80.855	316.626	81.706	177.524	320.492	1.388	176.737	6.5761e-05	2.8841e-05	2.832e-05	196.37	2.0572e-07	1.0132e-06	239.39	38.158	7.3382e-07	8.443e-07	73.041	21.991	10.228	2.928	4.2365e-07	7.0347	2.5265e-06	1.2744e-06	4.9309e-07	165.76	2.0383e-08	1.7901e-08	204.75	32.794	1.9459e-08	1.9879e-08	61.276	18.564	8.671	2.4582	1.597e-08	5.7115	79.550	2.459	60.647	-12.839	170.268	96.084	-13.554	-7.352	85.589	144.252	-9.595	-6.369	-3.289	2.837	110.522	-0.603	-8191	255	
3693.197	1	1	0	0	0.098255	0.15579	0.1359	0.11146	0.16602	0.19666	0.06359	0.11739	0.20158	0.28595	0.023166	0.22989	0.11591	0.16502	0.23698	0.083916	-1.0333	-1.1458	-0.38958	-1.5063	-0.68333	-0.46875	-1.4562	-0.55833	-1.2854	-1.2062	-0.25208	-1.3896	-0.5625	-0.5	-1.4875	-0.375	37.208	5.029	137.478	122.419	98.604	251.030	110.722	45.478	170.928	153.551	65.906	228.874	75.027	231.818	133.047	190.607	4.1536e-05	5.6141e-05	2.6362e-05	198.26	2.3347e-07	6.2996e-07	243.29	38.277	5.7131e-07	1.1024e-06	73.737	22.709	10.221	2.9359	5.5059e-07	6.9144	2.8005e-06	1.8337e-06	6.1007e-07	167.8	2.0673e-08	2.2041e-08	208.15	32.858	2.2336e-08	1.8281e-08	61.324	18.624	8.659	2.4775	1.173e-08	5.841	54.477	60.731	40.658	-12.793	155.916	85.055	-13.952	-7.297	117.105	142.687	-10.062	-5.153	-3.817	1.939	164.725	-1.184	-8191	255	
